"","CSA_ID","createTime","updateTime","finishTime","Mailing_ST","Mailing_City","Mailing_State","Mailing_StateFIPS","Mailing_Zip","marketname","HQ_ST","HQ_City","HQ_State","HQ_StateFIPS","HQ_Zip","CSA_ManagerName","CSA_Email","CSA_Phone","CSA_Website","CSA_Facebook","CSA_Twitter","CSA_NumYearContinuous","CSA_NumYearContinuousDesc","Available_Months","Available_Month1","Available_Month2","Available_Month3","Available_Month4","Available_Month5","Available_Month6","Available_Month7","Available_Month8","Available_Month9","Available_Month10","Available_Month11","Available_Month12","Num_Farms_Supply","ProductList","FishList","FruitList","VegList","PoultryList","MeatList","Bakedgoods","Jams","Coffee","Flowers","Cheese","Beans","Eggs","Seafood","Herbs","Fruits","Vegetables","Grains","Honey","Juices","Maple","Mushrooms","Nuts","PetFood","Poultry","Meat","Soap","veg_protein","WildHarvested","Wine","fsh_Crab","fsh_Oysters","fsh_Trout","fsh_Lobster","fsh_Shrimp","fsh_Tuna","fsh_Mussels","fsh_Salmon","fru_Apples","fru_HoneyDew","fru_Apricots","fru_Kiwi","fru_Avocados","fru_Lemons","fru_Blackberries","fru_Tropical","fru_Blueberries","fru_Nectarines","fru_Cantaloupes","fru_Oranges","fru_Cherries","fru_Peaches","fru_Cranberries","fru_Pears","fru_Currants","fru_Persimmons","fru_Dates","fru_Plums","fru_Figs","fru_Strawberries","fru_Gooseberries","fru_Watermelons","fru_Grapefruit","fru_Grapes","veg_Af_sprouts","veg_Eggplant","veg_PeppersSweet","veg_Artichoke","veg_Endives","veg_Potatoes","veg_Arugula","veg_Garlic","veg_Pumpkin","veg_Asparagus","veg_greenBeans","veg_Radicchio","veg_stringBeans","veg_greenOnions","veg_Radish","veg_Beans_oth","veg_Kale","veg_Rhubarb","veg_Beets","veg_Kohlrabi","veg_Rutabaga","veg_Bokchoy","veg_Leeks","veg_Soybeans","veg_Broccoli","veg_Lettuce","veg_Shallots","veg_BroccoliRabe","veg_Mache","veg_Spinach","veg_Broccolini","veg_MixLeaves","veg_SquashSummer","veg_Brussels","veg_Mizuna","veg_SquashWinter","veg_Cabbage","veg_Mustard","veg_swPotatoes","veg_Carrots","veg_Okra","veg_Chard","veg_Cauliflower","veg_Onions","veg_Tomatillo","veg_Celery","veg_Parsnips","veg_Tomatoes_1","veg_Collards","veg_Peas","veg_Tomatoes_2","veg_Corn","veg_Peanuts","veg_Turnips","veg_Cucumber","veg_PeppersHot","veg_TurnipsGreen","poultry_Chicken","poultry_Goose","poultry_Pigeon","poultry_Cornish_hens","poultry_Ostrich","poultry_Quail","poultry_Duck","poultry_Pheasant","poultry_Turkey","meats_Beef_coldcut","meats_Elk","meats_Pork_chops","meats_Beef_ground","meats_Goat","meats_Pork_coldcut","meats_Beef_sausage","meats_Lamb_chops","meats_Pork_ham","meats_Beef_steaks","meats_Lamb_ground","meats_Pork_sausage","meats_Bison_ground","meats_Lamb_sausage","meats_Rabbit","meats_Bison_steaks","meats_Pork_bacon","meats_Venison","CSA_organic","CSA_organicDesc","farming_practicesList","farming_practices_type_1","farming_practices_type_2","farming_practices_type_3","farming_practices_type_4","farming_practices_type_5","farming_practices_type_6","NumShares","ShareSizeList","SharesSize_full_half","SharesSize_full","SharesAvailablePurchaseDate","ItemsInShareBoxList","ItemsInShareBox_1","ItemsInShareBox_2","ItemsInShareBox_3","AccptdPmntList","AccptdPmnt_Cash","AccptdPmnt_Checks","AccptdPmnt_CreditCd","AccptdPmnt_SNAP","CSAPaymentTypeList","CSAPaymentType_1","CSAPaymentType_2","CSAPaymentType_3","CSAPaymentType_4","DeliverPickUpMethodList","DeliverPickUpMethod_1","DeliverPickUpMethod_2","DeliverPickUpMethod_3","DeliverPickUpMethod_4","NumNbrDelivery","NameNbrDelivery","lat","lon"
"310",3003061,"","2014-10-06 10:53:42","2014-10-06 10:54:15",NA,NA,NA,NA,NA,"HOG Farm","PO Box 256","Brookhaven","New York",36,11719,"Jill and Sean Pilger","mail@hamletorganicgarden.org","631-286-7068","www.hamletorganicgarden.org","https://www.facebook.com/pages/Hamlet-Organic-Garden/106383082746526","",6,"16 - 20 years","May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ",0,0,0,0,1,1,1,1,1,1,1,1,1,"Fresh fruits; Fresh vegetables; ","","Apples; Apricots; Blackberries/raspberries; Blueberries; Cantaloupes; Currants; Gooseberries; Peaches; Pears; Plums; Strawberries; Watermelons; ","Arugula; Asparagus; Beans (string); Beans, other; Beets; Bok Choy; Broccoli; Broccoli rabe; Broccolini/baby broccoli; Brussels sprouts; Cabbage; Carrots; Cauliflower; Celery; Collard Greens; Corn; Cucumbers; Eggplant ; Endives; Garlic; Green beans; Green onions/scallions; Kale; Leeks; Lettuce; Mache/lamb's lettuce; Mixed leafy greens; Mizuna; Mustard Greens; Okra; Onions; Parsnips; Peas; Peanuts; Peppers, hot; Peppers, sweet; Potatoes; Radicchio; Radishes; Rhubarb; Rutabaga; Soybeans; Shallots; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; Turnip greens; ","","",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","",0,0,0,0,0,0,250,"Full shares; Half shares; ",1,1,"","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; ",1,1,0,0,"Payments in installments; ",0,1,0,0," Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ",1,0,0,1,2,"Bayshore,New York; Setauket,New York; ",40.7792653,-72.9153827
"311",3002123,"","2015-03-23 12:05:56","2015-03-23 12:06:32",NA,NA,NA,NA,NA,"Hog's Back Farm","W8937 Moritz Lane","Arkansaw","Wisconsin",55,54721,"David Van Eeckhout","david@hogsbackfarm.com","612-756-0690","http://www.hogsbackfarm.com","https://www.facebook.com/pages/Hogs-Back-Farm/298537903582844","",5,"11 - 15 years","Jun; Jul; Aug; Sep; Oct; Nov; ",0,0,0,0,0,1,1,1,1,1,1,0,2,"Canned, preserved fruits/vegetables; Eggs; Fresh fruits; Fresh vegetables; Honey; Maple products; ","","Apples; Blueberries; Cantaloupes; Strawberries; Watermelons; ","Arugula; Asparagus; Beans (string); Beans, other; Beets; Bok Choy; Broccoli; Broccoli rabe; Brussels sprouts; Cabbage; Carrots; Cauliflower; Celery; Collard Greens; Corn; Cucumbers; Eggplant ; Garlic; Green beans; Green onions/scallions; Kale; Leeks; Lettuce; Mustard Greens; Onions; Parsnips; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radishes; Rutabaga; Shallots; Spinach; Squash, summer; Squash, winter; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; ","","",0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","",0,0,0,0,0,0,175,"Full shares; ",0,1,"11/01/2013","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; Debit/Credit cards; ",1,1,1,0,"One advance payment; Payments in installments; ",1,1,0,0," Deliver to neighborhood sites; ",1,0,0,0,12,"Minneapolis ,Minnesota; St. Paul ,Minnesota; St. Louis Park ,Minnesota; River Falls,Wisconsin; ",44.6761727,-92.0899128
"312",3005543,"2014-10-06 08:45:55","2014-10-06 08:50:59","2014-10-06 08:51:45",NA,NA,NA,NA,NA,"Hogwash Farm","708 Goodrich Four Cor","Norwich","Vermont",50,5055,"Nancy LaRowe","hogwashfarm@mac.com","802-649-8807","http://hogwashfarm.com/","https://www.facebook.com/pages/Hogwash-Farm/138753320771","",4,"6 - 10 years","Year Round",1,1,1,1,1,1,1,1,1,1,1,1,1,"Poultry/fowl meat/products; Red/non-poultry meat/products; ","","","","Turkey; ","Beef/veal (ground); Beef/veal (steaks, roasts); Lamb (chops, roasts); Lamb (ground); Lamb (sausage); Pork (bacon); Pork (chops, roasts); Pork (ham); Pork (sausage); ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,2,"","",0,0,0,0,0,0,25,"Full shares; Half shares; ",1,1,"01/02/2014","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; ",1,1,0,0,"One advance payment; ",1,0,0,0," Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ",1,0,0,1,1,"; ",NA,NA
"313",3005500,"2014-09-15 19:44:53","2014-09-15 19:59:24","2014-09-15 20:01:55",NA,NA,NA,NA,NA,"Hollow Maple Farms","2182 230th Street","Bennett ","Iowa",19,52721,"Sean Wright","smwright@iowatelecom.net","563-890-2975","","https://www.facebook.com/HollowMapleFarms","",5,"11 - 15 years","May; Jun; Jul; Aug; Sep; Oct; ",0,0,0,0,1,1,1,1,1,1,0,0,1,"Canned, preserved fruits/vegetables; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Poultry/fowl meat/products; Wild harvested forest products; ","","Apples; Blackberries/raspberries; Cantaloupes; Cherries; Honeydew melons; Peaches; Pears; Strawberries; Watermelons; rhubarb; ","Arugula; Asparagus; Beans (string); Beans, other; Beets; Bok Choy; Broccoli; Broccoli rabe; Brussels sprouts; Cabbage; Carrots; Cauliflower; Collard Greens; Corn; Cucumbers; Eggplant ; Endives; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Mizuna; Mustard Greens; Okra; Onions; Peas; Peppers, hot; Peppers, sweet; Pumpkin; Radicchio; Radishes; Rhubarb; Rutabaga; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; ","Chicken; Duck; ","",0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"","Pasture-raised/free range animals; ",0,0,0,0,0,1,15,"Full shares; ",0,1,"01/01/2014","Customers choose from available products prior to each delivery; ",0,0,1,"Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ",1,1,1,1,"One advance payment; ",1,0,0,0," Deliver to neighborhood sites;  Deliver directly to subscribers’ homes; ",1,1,0,0,3,"Davenport ,Iowa; Tipton ,Iowa; ",41.7569268,-90.9399909
"314",3001900,"","2014-07-28 07:10:18","2014-07-28 07:10:32",NA,NA,NA,NA,NA,"Honest Eats Farm LLC","9451 Talladay Rd","Willis","Michigan",26,48191,"William Bass","info@honesteatsfarm.com","","http://www.honesteatsfarm.com","https://www.facebook.com/honesteatsfarm","https://twitter.com/honesteatsfarm/",2,"2 - 3 years","Jul; Aug; Sep; Oct; Nov; ",0,0,0,0,0,0,1,1,1,1,1,0,1,"Fresh fruits; Fresh vegetables; ","","Cantaloupes; Watermelons; ","Arugula; Beans (string); Beets; Bok Choy; Broccoli; Cabbage; Carrots; Cauliflower; Collard Greens; Cucumbers; Eggplant ; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Mizuna; Mustard Greens; Onions; Peas; Peppers, hot; Peppers, sweet; Pumpkin; Radishes; Rutabaga; Spinach; Squash, summer; Squash, winter; Swiss chard; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; ","","",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"","",0,0,0,0,0,0,8,"Full shares; ",0,1,"07/10/2014","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; Debit/Credit cards; ",1,1,1,0,"One advance payment; ",1,0,0,0," Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces; ",0,1,1,0,NA,"",42.130105,-83.571437
"315",3002780,"","2014-09-19 10:31:13","2014-09-19 10:34:37",NA,NA,NA,NA,NA,"Honey Brook Organic Farm ","260 Wargo Rd","Pennington","New Jersey",34,8534,"James Kinsel","service@honeybrookorganicfarm.com","609-737-8899","http://www.honeybrookorganicfarm.com","https://www.facebook.com/pages/Honey-Brook-Organic-Farm/208582679173826?ref=hl","",7,"21+ years","May; Jun; Jul; Aug; Sep; Oct; Nov; ",0,0,0,0,1,1,1,1,1,1,1,0,1,"Cut flowers; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ","","Blackberries/raspberries; Blueberries; Figs; Honeydew melons; Strawberries; Watermelons; paw paws; ","Arugula; Beets; Bok Choy; Broccoli; Brussels sprouts; Cabbage; Carrots; Cauliflower; Celery; Collard Greens; Cucumbers; Eggplant ; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Mizuna; Mustard Greens; Okra; Onions; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radicchio; Radishes; Rutabaga; Soybeans; Shallots; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; ","","",0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","Fair Labor practices;  certified organic; ",0,0,0,1,0,0,3878,"Full shares; Half shares; Family, Individual, Mini; ",1,1,"12/15/2013","CSA decides product assortment based entirely on supply availability; Non box delivery customers come to two on farm distribution centers; ",1,0,0,"Checks; ",0,1,0,0,"Payments in installments; ",0,1,0,0," Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ",1,1,1,1,33,"Collingswood borough,New Jersey; Griggstown,New Jersey; Haddonfield borough,New Jersey; Lincroft ,New Jersey; Medford,New Jersey; Monroe Township,New Jersey; Moorestown,New Jersey; Ocean,New Jersey; Pennington borough,New Jersey; Princeton borough,New Jersey; Princeton Junction ,New Jersey; Cranbury,New Jersey; Lambertville ,New Jersey; Somerville borough,New Jersey; Flemington borough,New Jersey; Maplewood,New Jersey; Morristown,New Jersey; South Orange,New Jersey; Summit,New Jersey; Highland Park borough,New Jersey; Metuchen borough,New Jersey; Basking Ridge,New Jersey; Chesterfield,New Jersey; Newtown,Pennsylvania; Yardley borough,Pennsylvania; ",40.355779,-74.7643654
"316",3005692,"2015-10-19 22:30:35","2015-10-19 22:37:37","2015-10-19 22:40:20",NA,NA,NA,NA,NA,"Honey Hill Organic Farm","5013 Tubbs Ln.","POTOSI","Wisconsin",55,53820,"Carrie L Post","cmoore_14@yahoo.com","5632135031","www.honeyhillorganic.com","Honey Hill Organic Farm and Apiary","",2,"2 - 3 years","Jun; Jul; Aug; Sep; Oct; ",0,0,0,0,0,1,1,1,1,1,0,0,1,"Canned, preserved fruits/vegetables; Cut flowers; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; ","","Apples; Peaches; ","Asparagus; Beets; Bok Choy; Broccoli; Cabbage; Carrots; Cauliflower; Corn; Cucumbers; Eggplant ; Garlic; Green beans; Green onions/scallions; Kale; Lettuce; Okra; Onions; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radishes; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); ","","",0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","",0,0,0,0,0,0,18,"Full shares; Half shares; Large shares, fall only shares; ",1,1,"11/01/2014","CSA decides product assortment based entirely on supply availability; Members input help determine what we grow; ",1,0,0,"Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); insurance copay; ",1,1,1,1,"One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ",1,1,1,0," Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ",1,0,0,1,5,"Lancaster,Wisconsin; Fennimore,Wisconsin; Platteville ,Wisconsin; Peosta,Iowa; Dubuque,Iowa; ",42.6861428,-90.7990581
"317",3004723,"","2014-08-13 12:55:37","2014-08-13 12:55:57",NA,NA,NA,NA,NA,"Honey Locust Farm","2581 South Road","Bradford","Vermont",50,5033,"Jake Torrey","HoneyLocustFarmVT@gmail.com","802-222-1586","www.HoneyLocustFarmVT.com","","",2,"2 - 3 years","Jun; Jul; Aug; Sep; Oct; ",0,0,0,0,0,1,1,1,1,1,0,0,1,"Cut flowers; Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Poultry/fowl meat/products; Red/non-poultry meat/products; ","","Apples; Cantaloupes; Honeydew melons; Watermelons; ","Artichokes; Arugula; Beans (string); Beets; Bok Choy; Broccoli; Broccoli rabe; Brussels sprouts; Cabbage; Carrots; Corn; Cucumbers; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Mustard Greens; Onions; Parsnips; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radishes; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; ","Chicken; Turkey; ","Pork (bacon); Pork (chops, roasts); Pork (ham); Pork (sausage); ",0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,"","No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ",1,1,1,0,1,1,20,"Full shares; Half shares; ",1,1,"06/02/2014","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; ",1,1,0,0,"One advance payment; Payments in installments; ",1,1,0,0," Subscribers pick up merchandise from CSA farm(s); ",0,0,0,1,NA,"",43.988815,-72.191505
"318",3005708,"2016-01-20 15:07:20","2016-01-20 15:12:49","2016-01-20 15:14:32",NA,NA,NA,NA,NA,"Hood River Organic","4700 Dee Highway","Hood River","Oregon",41,97031,"Dan","csa@hoodriverorganic.com","541-354-2111","http://www.hoodriverorganic.com","https://www.facebook.com/hoodriverorganic","",3,"4 - 5 years","Year Round",1,1,1,1,1,1,1,1,1,1,1,1,6,"Baked goods; Coffee/tea; Dry beans; Eggs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; ","","Apples; Avocados; Blackberries/raspberries; Blueberries; Nectarines; Oranges, mandarins, etc.; Peaches; Pears; Persimmons; Plums; Strawberries; ","Artichokes; Arugula; Asparagus; Beans, other; Beets; Broccoli; Cabbage; Carrots; Cauliflower; Collard Greens; Eggplant ; Garlic; Green beans; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Parsnips; Peas; Peppers, sweet; Potatoes; Radicchio; Radishes; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; ","","",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","No pesticides; No antibiotics; No hormones; ",1,1,1,0,0,0,550,"Three different sizes; ",0,0,"01/01/2016","CSA decides product assortment based entirely on supply availability; Customers choose from available products prior to each delivery; ",1,0,1,"Debit/Credit cards; ",0,0,1,0,"One advance payment; Payments in installments; ",1,1,0,0," Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ",1,1,1,1,NA,"Portland ,Oregon; Bend ,Oregon; Hood River,Oregon; White Salmon,Oregon; The Dalles ,Oregon; Vancouver ,Washington; Seattle ,Washington; Beaverton ,Oregon; Gresham ,Oregon; ",45.5917178,-121.6270004
"319",3002487,"","2014-07-26 21:23:09","2014-07-26 21:23:22",NA,NA,NA,NA,NA,"Hope Farms","117 NC HWY 731 E","Candor","North Carolina",37,27229,"Sheila Menendez","hopefarms1890@gmail.com","910-220-5960","http://www.hopefarms.co","https://www.facebook.com/HopeFarms.Co","https://twitter.com/hopefarms",2,"2 - 3 years","Year Round",1,1,1,1,1,1,1,1,1,1,1,1,1,"Eggs; ","","","","","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"","Pasture-raised/free range animals; ",0,0,0,0,0,1,4,"Full shares; Half shares; ",1,1,"01/01/2014","Customers choose from available products prior to each delivery; ",0,0,1,"Cash; Checks; Debit/Credit cards; ",1,1,1,0,"One advance payment; ",1,0,0,0," Deliver to subscribers’ workplaces; ",0,0,1,0,NA,"",35.208114,-79.869502
"320",3005515,"2014-09-22 12:46:01","2014-09-22 12:57:29","2014-09-22 12:58:55",NA,NA,NA,NA,NA,"Hopkins Farms Farm to Table Program","195 Hopkins Rd.","Cairo","Georgia",13,39828,"David Hopkins","Davidhopkons06@gmail.com","2292547235","","https://www.facebook.com/hopkinsfoodservice","",1,"First year","May; Jun; Jul; Oct; Nov; Dec; ",0,0,0,0,1,1,1,0,0,1,1,1,3,"Fresh fruits; Fresh vegetables; Honey; ","","Blueberries; Lemons/limes; Oranges, mandarins, etc.; Watermelons; ","Beans (string); Beans, other; Broccoli; Cabbage; Collard Greens; Corn; Cucumbers; Eggplant ; Green beans; Kale; Mustard Greens; Okra; Onions; Peas; Peppers, hot; Peppers, sweet; Potatoes; Squash, summer; Squash, winter; Sweet potatoes; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; Turnip greens; ","","",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"","",0,0,0,0,0,0,30,"Full shares; Half shares; 1/4; ",1,1,"10/16/2014","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; ",1,1,0,0,"Payments in installments; ",0,1,0,0," Deliver to neighborhood sites; ",1,0,0,0,4,"Thomasville ,Georgia; Cairo ,Georgia; Bainbridge ,Georgia; Tallahassee,Florida; ",30.7590404,-84.2871642
